"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"297","Leon Draisaitl","EDM","C","8","171.41666666667","6","8","6","2","14","87.50","23","26.09","3.29","36","30","21","13","0","4","4","2","2","0","0","2","6","7","13","25","2","67","67","50.00"
"268","Nathan MacKinnon","COL","C","7","161.43333333333","4","9","7","2","13","68.42","38","10.53","3.2","65","50","39","10","1","3","0","0","0","0","0","1","6","9","3","8","2","47","67","41.23"
"313","David Pastrnak","BOS","R","8","150.1","10","3","2","1","13","65.00","34","29.41","3.05","58","44","35","9","5","3","8","4","4","0","0","3","10","4","12","10","4","0","0","-"
"354","Connor McDavid","EDM","C","8","175.98333333333","6","7","7","0","13","81.25","42","14.29","5.15","57","49","42","24","2","4","2","1","1","0","0","6","0","8","9","14","1","49","42","53.85"
"356","Vince Dunn","SEA","D","9","218.05","5","8","6","2","13","59.09","24","20.83","1.7","39","29","14","0","0","2","2","1","1","0","0","1","6","4","15","15","8","0","0","-"
"26","Brad Marchand","BOS","L","8","146.76666666667","5","7","6","1","12","75.00","21","23.81","2.57","40","31","24","12","1","1","6","3","3","0","0","3","6","4","9","11","4","3","6","33.33"
"386","Mitchell Marner","TOR","R","8","167.41666666667","3","9","5","4","12","70.59","13","23.08","1.1","30","18","13","2","3","2","4","2","2","0","0","1","8","10","6","8","1","0","1","0.00"
"611","Jack Hughes","N.J","C","7","148.01666666667","7","5","2","3","12","85.71","39","17.95","4.99","61","48","42","18","9","7","2","1","1","0","0","2","6","10","5","15","2","10","21","32.26"
"61","Steven Stamkos","T.B","C","7","133.36666666667","5","6","3","3","11","78.57","33","15.15","3.76","55","43","34","11","2","6","6","3","3","0","0","0","4","1","7","13","4","49","31","61.25"
"84","John Tavares","TOR","C","8","148.31666666667","5","6","3","3","11","84.62","35","14.29","5","51","46","41","26","0","1","4","2","2","0","0","2","3","2","11","12","4","77","59","56.62"
"139","Zach Hyman","EDM","L","8","163.96666666667","6","5","2","3","11","57.89","37","16.22","6.11","60","51","53","33","2","6","13","5","4","1","0","3","3","4","7","22","3","0","0","-"
"172","Nikita Kucherov","T.B","R","7","125.35","5","6","3","3","11","73.33","22","22.73","2.41","39","30","23","10","7","4","2","1","1","0","0","4","5","4","5","5","3","0","0","-"
"269","Aleksander Barkov","FLA","C","8","168.53333333333","3","8","5","3","11","68.75","14","21.43","1.77","27","21","17","6","1","4","0","0","0","0","0","2","2","4","7","5","4","93","101","47.94"
"350","Kyle Connor","WPG","L","8","158.21666666667","7","4","4","0","11","68.75","27","25.93","3.1","48","38","36","14","0","1","4","2","2","0","0","0","8","2","3","5","1","1","4","20.00"
"370","Travis Konecny","PHI","R","8","151.78333333333","5","6","2","4","11","84.62","30","16.67","4.38","52","45","29","14","1","6","6","3","3","0","0","4","0","8","5","6","5","5","6","45.45"
"414","Matthew Tkachuk","FLA","L","8","157.63333333333","4","7","4","3","11","61.11","32","12.50","4.95","53","42","37","23","0","9","11","4","3","1","0","5","8","1","5","5","7","0","1","0.00"
"558","Rasmus Dahlin","BUF","D","8","206.06666666667","3","8","4","4","11","64.71","16","18.75","0.96","36","21","18","3","1","5","14","3","2","0","1","3","8","2","10","10","10","0","0","-"
"11","Evgeni Malkin","PIT","C","7","138.46666666667","4","6","4","2","10","83.33","27","14.81","4.77","48","39","37","20","1","8","2","1","1","0","0","4","9","4","6","9","2","31","41","43.06"
"258","Andre Burakovsky","SEA","L","9","139.9","3","7","4","3","10","71.43","14","21.43","1.53","28","20","18","8","0","4","2","1","1","0","0","2","1","5","3","11","4","0","1","0.00"
"301","Nikolaj Ehlers","WPG","L","8","130.21666666667","3","7","4","3","10","83.33","23","13.04","2.37","50","40","26","7","0","4","2","1","1","0","0","1","4","8","12","9","2","0","1","0.00"
"326","Brayden Point","T.B","C","7","126.75","5","5","2","3","10","76.92","22","22.73","3.11","33","29","26","17","2","2","0","0","0","0","0","2","2","1","3","7","1","22","23","48.89"
"14","David Krejci","BOS","C","8","128.91666666667","1","8","5","3","9","50.00","12","8.33","1.43","20","15","16","8","1","2","0","0","0","0","0","0","2","2","4","8","9","38","47","44.71"
"17","Sidney Crosby","PIT","C","7","143.28333333333","2","7","3","4","9","69.23","14","14.29","2.43","28","21","14","11","3","4","2","1","1","0","0","2","7","4","7","7","6","85","71","54.49"
"67","Erik Karlsson","S.J","D","7","183.93333333333","2","7","4","3","9","64.29","14","14.29","0.97","42","20","14","2","3","4","0","0","0","0","0","0","3","6","4","10","10","0","0","-"
"182","J.T. Miller","VAN","C","7","149.75","4","5","3","2","9","64.29","23","17.39","3.25","40","31","22","8","1","4","2","1","1","0","0","2","5","7","10","2","5","3","4","42.86"
"248","Pavel Buchnevich","STL","L","8","159.51666666667","3","6","4","2","9","90.00","8","37.50","1.58","22","15","17","6","0","2","2","1","1","0","0","1","2","7","5","9","4","1","3","25.00"
"271","Seth Jones","CHI","D","6","147.35","2","7","4","3","9","75.00","15","13.33","0.68","30","22","7","1","0","4","2","1","1","0","0","0","9","6","15","11","10","0","0","-"
"363","Mikko Rantanen","COL","R","7","155.71666666667","6","3","3","0","9","75.00","34","17.65","2.44","53","43","24","7","2","1","4","2","2","0","0","4","5","6","5","14","1","19","17","52.78"
"512","Cale Makar","COL","D","6","163.08333333333","4","5","3","2","9","75.00","18","22.22","1.13","43","25","17","5","0","6","2","1","1","0","0","3","8","1","4","4","9","0","0","-"
"544","Quinn Hughes","VAN","D","7","179.4","3","6","5","1","9","60.00","14","21.43","0.71","33","19","11","1","0","3","2","1","1","0","0","5","4","6","3","15","9","0","0","-"
"620","Juuso Parssinen","NSH","C","9","135.48333333333","2","7","4","3","9","81.82","14","14.29","1.52","21","18","14","10","0","1","6","3","3","0","0","3","1","7","11","10","3","33","44","42.86"
"650","Matty Beniers","SEA","C","9","149.93333333333","5","4","2","2","9","64.29","21","23.81","3.31","34","28","19","12","1","3","0","0","0","0","0","1","9","7","7","14","7","42","51","45.16"
"68","Jordan Eberle","SEA","R","9","152.15","2","6","4","2","8","61.54","18","11.11","2.06","30","25","21","10","0","1","4","2","2","0","0","1","3","7","4","12","4","9","9","50.00"
"133","Kevin Hayes","PHI","C","8","136.68333333333","4","4","3","1","8","80.00","34","11.76","3.63","54","45","18","9","0","7","0","0","0","0","0","0","2","3","4","3","0","11","10","52.38"
"143","Tyler Seguin","DAL","C","7","128.3","5","3","1","2","8","80.00","23","21.74","4.12","35","29","29","16","3","5","4","2","2","0","0","1","6","4","14","9","3","50","50","50.00"
"173","Ryan Nugent-Hopkins","EDM","C","8","160.6","2","6","1","5","8","44.44","15","13.33","1.56","22","18","14","6","0","2","4","2","2","0","0","1","3","6","8","19","4","49","59","45.37"
"178","Mark Scheifele","WPG","C","8","148.85","3","5","3","2","8","66.67","17","17.65","3.04","31","24","25","13","1","2","5","1","0","1","0","6","4","2","5","6","4","66","61","51.97"
"194","Yanni Gourde","SEA","C","9","154.31666666667","1","7","2","5","8","72.73","16","6.25","2.05","25","22","14","8","0","3","6","2","2","0","0","4","2","9","14","7","5","62","64","49.21"
"199","Scott Laughton","PHI","C","8","139.56666666667","2","6","5","1","8","72.73","15","13.33","1.25","26","20","14","5","0","1","4","2","2","0","0","5","3","3","18","8","6","58","70","45.31"
"296","Sam Reinhart","FLA","C","8","158.46666666667","2","6","5","1","8","61.54","13","15.38","2.3","23","19","17","9","0","2","2","1","1","0","0","1","4","4","4","13","7","2","11","15.38"
"303","Kevin Fiala","L.A","L","6","107.91666666667","6","2","2","0","8","80.00","25","24.00","3.64","42","32","31","15","4","2","4","2","2","0","0","3","4","0","8","14","0","0","1","0.00"
"304","Dylan Larkin","DET","C","8","151.03333333333","2","6","3","3","8","80.00","21","9.52","1.83","41","31","23","7","0","5","2","1","1","0","0","2","2","4","7","6","0","72","58","55.38"
