"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"413","Connor McDavid","EDM","C","38","864.53333333333","32","40","25","15","72","85.71","145","22.07","18.07","219","188","157","60","8","15","18","9","9","0","0","19","48","36","29","54","23","226","238","48.71"
"347","Leon Draisaitl","EDM","C","36","800.46666666667","21","36","30","6","57","65.52","118","17.80","14.02","196","163","121","46","3","20","16","8","8","0","0","14","50","32","20","51","25","353","317","52.69"
"604","Jason Robertson","DAL","L","38","702.13333333333","25","29","18","11","54","77.14","156","16.03","16.7","281","202","158","62","5","27","8","4","4","0","0","4","28","32","19","38","4","0","1","0.00"
"73","Erik Karlsson","S.J","D","39","982.86666666667","13","40","23","17","53","67.09","108","12.04","6.79","248","146","104","15","25","19","10","5","5","0","0","10","55","29","16","50","38","0","0","-"
"196","Nikita Kucherov","T.B","R","35","732.66666666667","13","40","24","16","53","77.94","127","10.24","13.93","250","181","145","48","22","22","22","11","11","0","0","20","48","25","30","49","14","0","0","-"
"541","Tage Thompson","BUF","C, R","35","667.33333333333","27","24","13","11","51","73.91","153","17.65","15.6","261","203","159","65","8","20","18","9","9","0","0","11","16","21","16","39","10","183","243","42.96"
"363","David Pastrnak","BOS","R","37","736.53333333333","25","25","17","8","50","76.92","183","13.66","18.7","338","246","161","53","10","28","20","9","9","0","0","15","58","24","37","64","13","5","7","41.67"
"422","Mikko Rantanen","COL","R","36","829.68333333333","25","22","17","5","47","67.14","131","19.08","14.14","227","180","116","42","6","19","26","13","13","0","0","14","16","26","48","52","18","98","129","43.17"
"10","Alex Ovechkin","WSH","L","39","799.45","26","19","10","9","45","71.43","169","15.38","21.94","326","239","148","52","5","31","18","8","8","0","0","7","23","19","101","19","12","2","3","40.00"
"197","Ryan Nugent-Hopkins","EDM","C","38","752.65","18","27","12","15","45","60.00","93","19.35","13.58","157","126","112","51","5","11","20","9","9","0","0","4","12","20","25","22","15","170","196","46.45"
"474","Kirill Kaprizov","MIN","L","36","747.4","20","25","19","6","45","77.59","140","14.29","16.28","261","192","158","56","5","21","17","7","6","1","0","18","18","23","30","55","14","1","3","25.00"
"597","Elias Pettersson","VAN","C","34","672.48333333333","17","27","16","11","44","68.75","107","15.89","11.89","211","156","117","37","4","12","4","2","2","0","0","11","23","28","29","38","36","171","222","43.51"
"17","Sidney Crosby","PIT","C","37","745.48333333333","19","24","14","10","43","78.18","104","18.27","13.81","197","146","125","55","10","22","20","10","10","0","0","7","28","32","41","43","18","416","391","51.55"
"409","Kyle Connor","WPG","L","37","753.65","16","27","18","9","43","74.14","128","12.50","15.06","228","172","157","63","5","20","2","1","1","0","0","3","14","17","23","32","15","0","0","-"
"464","Artemi Panarin","NYR","L","38","768.8","10","33","19","14","43","81.13","101","9.90","9.31","210","153","103","17","4","16","14","7","7","0","0","7","39","13","16","22","7","0","4","0.00"
"489","Matthew Tkachuk","FLA","L","35","711.51666666667","17","26","13","13","43","70.49","128","13.28","19.01","233","176","155","83","10","26","59","20","17","1","2","19","29","16","23","34","12","8","12","40.00"
"327","Josh Morrissey","WPG","D","37","862.46666666667","6","36","20","16","42","60.00","58","10.34","4.42","148","101","45","10","2","7","23","10","9","1","0","12","34","17","39","33","51","0","0","-"
"350","William Nylander","TOR","R","37","685.28333333333","21","21","13","8","42","67.74","130","16.15","16.54","222","181","146","67","11","16","10","5","5","0","0","8","17","33","10","53","9","14","18","43.75"
"436","Roope Hintz","DAL","C","37","644.7","19","23","14","9","42","62.69","91","20.88","13.59","161","125","125","62","7","11","12","6","6","0","0","6","18","11","27","48","29","125","116","51.87"
"452","Mitchell Marner","TOR","R","37","786.56666666667","14","28","14","14","42","76.36","95","14.74","10.49","198","133","99","30","5","13","14","7","7","0","0","6","43","39","33","55","25","0","2","0.00"
"492","Auston Matthews","TOR","C","37","751.25","18","24","17","7","42","59.15","161","11.18","19.15","286","230","199","82","4","26","10","5","5","0","0","17","34","34","51","59","42","268","249","51.84"
"747","Jack Hughes","N.J","C","37","735.83333333333","21","21","12","9","42","72.41","159","13.21","18.22","253","196","157","54","24","17","2","1","1","0","0","16","41","27","5","55","8","50","103","32.68"
"67","Steven Stamkos","T.B","C","35","672.16666666667","17","24","15","9","41","64.06","117","14.53","15.5","207","161","135","53","24","24","16","8","8","0","0","6","26","14","40","36","27","215","187","53.48"
"201","Mika Zibanejad","NYR","C","38","792.4","18","23","17","6","41","67.21","145","12.41","16.43","243","203","127","44","7","13","8","4","4","0","0","15","31","24","31","37","14","285","341","45.53"
"132","Mats Zuccarello","MIN","R","36","733.55","16","24","16","8","40","74.07","104","15.38","9.38","177","137","93","34","5","15","16","8","8","0","0","9","19","18","22","30","23","9","15","37.50"
"153","Zach Hyman","EDM","L","37","765.56666666667","17","23","12","11","40","54.79","140","12.14","23.02","209","179","182","114","3","20","12","6","6","0","0","12","13","20","42","76","10","4","2","66.67"
"324","Bo Horvat","VAN","C","36","751.36666666667","26","14","9","5","40","67.80","108","24.07","14.48","162","139","126","59","3","8","8","4","4","0","0","10","9","22","24","28","24","474","364","56.56"
"535","Pierre-Luc Dubois","WPG","L","37","675.16666666667","17","23","13","10","40","75.47","95","17.89","13.45","179","146","129","61","6","11","32","16","16","0","0","24","20","17","38","52","27","231","247","48.33"
"244","Chandler Stephenson","VGK","C","40","799.26666666667","10","29","15","14","39","65.00","66","15.15","9.96","106","92","82","47","5","13","14","3","2","0","1","11","14","32","46","67","29","361","232","60.88"
"358","Alex Tuch","BUF","R","35","662.4","17","22","14","8","39","62.90","99","17.17","12.91","166","143","92","42","8","9","6","3","3","0","0","7","16","27","25","22","20","12","13","48.00"
"152","Jeff Skinner","BUF","L","32","552.35","17","21","14","7","38","65.52","104","16.35","13.46","179","137","121","66","7","21","15","6","5","1","0","11","21","15","16","31","6","63","65","49.22"
